budget,revenue,popularity,runtime,vote_average,title,genres
126235646,81767211,57.69164246,112,3.325270465,Movie 840,"[{'id': 28, 'name': 'Action'}]"
168061473,461684776,26.41760613,105,7.352868204,Movie 841,"[{'id': 35, 'name': 'Comedy'}]"
154568563,328755179,80.60547129,127,3.486357383,Movie 842,"[{'id': 10749, 'name': 'Romance'}]"
61084389,164046207,43.16783314,144,7.298717889,Movie 843,"[{'id': 10749, 'name': 'Romance'}]"
58597408,29326303,99.47373235,117,4.497748226,Movie 844,"[{'id': 53, 'name': 'Thriller'}]"
145538583,134288839,10.15754336,81,8.266277764,Movie 845,"[{'id': 35, 'name': 'Comedy'}]"
153347982,226096029,78.25443841,85,7.87889993,Movie 846,"[{'id': 12, 'name': 'Adventure'}]"
93525563,135495838,67.69647162,125,8.746981305,Movie 847,"[{'id': 878, 'name': 'Science Fiction'}]"
102370985,109212024,76.98238423,129,8.302572093,Movie 848,"[{'id': 27, 'name': 'Horror'}]"
44558992,64790104,31.44544975,117,8.599976515,Movie 849,[]
52628164,43266759,49.71339445,167,8.152454379,Movie 850,"[{'id': 53, 'name': 'Thriller'}]"
95804867,146763746,79.85434345,97,7.160291404,Movie 851,"[{'id': 12, 'name': 'Adventure'}]"
94831305,237636422,24.02159183,106,4.021554913,Movie 852,"[{'id': 27, 'name': 'Horror'}]"
128094160,217462273,23.37728648,120,4.630245113,Movie 853,"[{'id': 12, 'name': 'Adventure'}]"
82251088,44826861,55.55404438,151,4.276361797,Movie 854,"[{'id': 35, 'name': 'Comedy'}]"
36409403,56566016,52.83279437,171,6.621514726,Movie 855,"[{'id': 27, 'name': 'Horror'}]"
17045907,9681010,28.94398457,153,6.021719628,Movie 856,"[{'id': 53, 'name': 'Thriller'}]"
93924887,273848201,30.5094894,96,8.202479983,Movie 857,[]
197972612,162067289,28.50667116,141,8.716037199,Movie 858,"[{'id': 10749, 'name': 'Romance'}]"
183676001,416801404,77.37969414,108,5.429159338,Movie 859,"[{'id': 28, 'name': 'Action'}]"
150951937,442582144,65.53818569,137,6.03810332,Movie 860,"[{'id': 16, 'name': 'Animation'}]"
70800140,181609271,83.40930116,149,8.829098141,Movie 861,"[{'id': 878, 'name': 'Science Fiction'}]"
93903549,211122263,97.5718298,157,4.65743365,Movie 862,[]
37081386,96361628,47.94226533,101,7.754344652,Movie 863,"[{'id': 18, 'name': 'Drama'}]"
74658410,220578028,7.602694259,85,4.351439414,Movie 864,"[{'id': 16, 'name': 'Animation'}]"
125825546,258365299,5.761138731,105,7.088760693,Movie 865,"[{'id': 12, 'name': 'Adventure'}]"
58395058,110831602,30.27083889,118,4.521693766,Movie 866,"[{'id': 16, 'name': 'Animation'}]"
161045166,333459359,93.32191435,91,8.302400333,Movie 867,"[{'id': 12, 'name': 'Adventure'}]"
17663288,32353662,52.79809244,178,6.368867662,Movie 868,"[{'id': 10749, 'name': 'Romance'}]"
98148566,204906995,27.90686509,93,4.115601845,Movie 869,"[{'id': 10749, 'name': 'Romance'}]"
14081782,22877340,40.51751266,101,4.346215054,Movie 870,"[{'id': 16, 'name': 'Animation'}]"
96632207,101087720,60.26091563,130,5.963095174,Movie 871,"[{'id': 53, 'name': 'Thriller'}]"
116546206,93308998,65.64201616,102,8.769612153,Movie 872,"[{'id': 878, 'name': 'Science Fiction'}]"
109664778,73568872,16.23803147,127,7.617852983,Movie 873,"[{'id': 18, 'name': 'Drama'}]"
60387253,69945918,97.72613598,150,5.929857857,Movie 874,"[{'id': 18, 'name': 'Drama'}]"
44669391,27485474,54.93245047,129,5.026314867,Movie 875,"[{'id': 10749, 'name': 'Romance'}]"
69181511,132685084,14.43314346,168,6.29561096,Movie 876,"[{'id': 878, 'name': 'Science Fiction'}]"
39660995,47972794,89.46989008,92,7.490165001,Movie 877,[]
143452407,367429960,8.389204677,164,7.703571531,Movie 878,"[{'id': 27, 'name': 'Horror'}]"
158458712,108639638,90.86580788,89,4.947652789,Movie 879,"[{'id': 10749, 'name': 'Romance'}]"
94580482,100811324,99.65999997,134,7.326955609,Movie 880,"[{'id': 18, 'name': 'Drama'}]"
157601538,366520558,70.34274812,88,6.94673268,Movie 881,"[{'id': 28, 'name': 'Action'}]"
66438362,132678786,77.27427489,158,8.754673752,Movie 882,"[{'id': 27, 'name': 'Horror'}]"
183784092,121523220,34.39298081,131,8.586541743,Movie 883,"[{'id': 28, 'name': 'Action'}]"
153945311,414589908,94.21610842,81,7.736275954,Movie 884,"[{'id': 28, 'name': 'Action'}]"
170373756,458842831,53.44168264,104,7.340368133,Movie 885,"[{'id': 10749, 'name': 'Romance'}]"
21568697,28600523,73.50645621,92,4.644249538,Movie 886,"[{'id': 16, 'name': 'Animation'}]"
157118066,212268802,92.48666388,177,8.075791537,Movie 887,"[{'id': 10749, 'name': 'Romance'}]"
176529362,524746043,97.54281762,130,5.565034222,Movie 888,"[{'id': 53, 'name': 'Thriller'}]"
40902996,84482701,83.4872313,137,4.633443255,Movie 889,"[{'id': 10749, 'name': 'Romance'}]"
189699652,346826223,30.99873319,113,5.304964548,Movie 890,"[{'id': 10749, 'name': 'Romance'}]"
140941329,365796371,96.68820414,114,8.01561294,Movie 891,"[{'id': 28, 'name': 'Action'}]"
123794587,150190792,63.18383359,82,3.891799293,Movie 892,"[{'id': 35, 'name': 'Comedy'}]"
151835881,238831233,93.13360516,138,5.736952447,Movie 893,"[{'id': 878, 'name': 'Science Fiction'}]"
137600085,160915275,67.93439756,149,5.954145567,Movie 894,"[{'id': 18, 'name': 'Drama'}]"
113539028,280770902,31.41665722,127,3.219778186,Movie 895,"[{'id': 28, 'name': 'Action'}]"
148847812,287778395,37.63242789,143,4.174476177,Movie 896,[]
100981544,216813704,55.49670593,98,7.960454571,Movie 897,"[{'id': 28, 'name': 'Action'}]"
187794507,212352042,79.21146931,146,7.984604332,Movie 898,"[{'id': 18, 'name': 'Drama'}]"
81890201,86030835,32.48027258,161,4.754490503,Movie 899,"[{'id': 18, 'name': 'Drama'}]"
83537517,143762768,58.39338545,152,8.249383408,Movie 900,"[{'id': 12, 'name': 'Adventure'}]"
17099248,40079173,35.21687436,155,7.630697634,Movie 901,"[{'id': 18, 'name': 'Drama'}]"
15677069,28424084,81.76117106,84,5.507444903,Movie 902,"[{'id': 53, 'name': 'Thriller'}]"
76589337,44545445,47.20608128,146,7.490438066,Movie 903,"[{'id': 12, 'name': 'Adventure'}]"
13433196,35885154,8.595559858,90,8.768007787,Movie 904,"[{'id': 10749, 'name': 'Romance'}]"
40010202,26475440,17.43919963,173,5.753818308,Movie 905,"[{'id': 53, 'name': 'Thriller'}]"
169844360,490775674,7.049362094,147,4.430563074,Movie 906,"[{'id': 16, 'name': 'Animation'}]"
128949593,72579909,50.43099166,148,8.650899,Movie 907,"[{'id': 878, 'name': 'Science Fiction'}]"
188455534,421410345,11.52739244,80,6.622465731,Movie 908,[]
13457080,9494207,12.29985696,170,3.631590975,Movie 909,"[{'id': 12, 'name': 'Adventure'}]"
2222869,6172221,94.16377774,171,6.436096895,Movie 910,"[{'id': 12, 'name': 'Adventure'}]"
83716910,139060743,87.39285215,142,6.003485337,Movie 911,"[{'id': 28, 'name': 'Action'}]"
51066487,43090383,45.75657308,108,8.133533364,Movie 912,"[{'id': 16, 'name': 'Animation'}]"
138343082,187045276,98.59472676,161,6.184171139,Movie 913,"[{'id': 27, 'name': 'Horror'}]"
198020478,180606891,1.018466289,91,4.531394606,Movie 914,"[{'id': 12, 'name': 'Adventure'}]"
10818159,10022535,61.78396617,156,7.053864383,Movie 915,"[{'id': 28, 'name': 'Action'}]"
12145552,34861023,62.02638956,120,6.255452715,Movie 916,"[{'id': 27, 'name': 'Horror'}]"
116438617,187828912,46.28686253,81,4.39826777,Movie 917,"[{'id': 16, 'name': 'Animation'}]"
95562311,236230573,40.29784932,116,6.441767148,Movie 918,"[{'id': 35, 'name': 'Comedy'}]"
150370722,315630236,46.08293041,124,7.929213467,Movie 919,"[{'id': 12, 'name': 'Adventure'}]"
94842126,207805348,42.08108317,159,3.171425506,Movie 920,"[{'id': 35, 'name': 'Comedy'}]"
158155630,131147961,73.31875527,127,6.785106232,Movie 921,"[{'id': 53, 'name': 'Thriller'}]"
43758171,47497793,14.40018806,103,5.097511175,Movie 922,"[{'id': 16, 'name': 'Animation'}]"
135285389,333732257,20.56628284,178,4.756028675,Movie 923,"[{'id': 53, 'name': 'Thriller'}]"
108523287,317638492,18.87130461,101,5.355526502,Movie 924,"[{'id': 878, 'name': 'Science Fiction'}]"
142802881,165178536,26.98458793,179,5.052135985,Movie 925,"[{'id': 27, 'name': 'Horror'}]"
158553165,186921800,53.00058346,90,7.99343464,Movie 926,[]
98663674,165976258,12.00966599,137,4.648786865,Movie 927,[]
11466615,33936602,86.94876024,125,7.398918139,Movie 928,"[{'id': 12, 'name': 'Adventure'}]"
35861938,42044441,30.4387916,108,3.564358921,Movie 929,"[{'id': 35, 'name': 'Comedy'}]"
112023110,169987202,17.09126076,114,8.708378235,Movie 930,"[{'id': 12, 'name': 'Adventure'}]"
87787694,239546284,67.88650965,94,6.733899823,Movie 931,"[{'id': 28, 'name': 'Action'}]"
138184150,70101176,4.770543759,139,7.240311462,Movie 932,"[{'id': 35, 'name': 'Comedy'}]"
51154221,30662602,62.37688792,174,4.788235993,Movie 933,"[{'id': 878, 'name': 'Science Fiction'}]"
138926382,279266922,70.12164464,121,5.472579412,Movie 934,"[{'id': 28, 'name': 'Action'}]"
131876923,365094721,22.27673661,122,4.342670318,Movie 935,"[{'id': 16, 'name': 'Animation'}]"
192864812,211600018,5.154443271,159,8.595216515,Movie 936,"[{'id': 12, 'name': 'Adventure'}]"
43573305,72946263,37.00089053,153,5.928626683,Movie 937,"[{'id': 10749, 'name': 'Romance'}]"
179871077,292499735,10.76082879,128,6.782688694,Movie 938,"[{'id': 35, 'name': 'Comedy'}]"
141090082,237373956,12.53130712,143,7.405632183,Movie 939,"[{'id': 16, 'name': 'Animation'}]"
96192946,197801481,26.17186191,111,5.226636547,Movie 940,[]
182974207,306364584,30.25132454,143,7.320609927,Movie 941,"[{'id': 53, 'name': 'Thriller'}]"
83649048,135400234,53.46706376,81,7.055954939,Movie 942,"[{'id': 28, 'name': 'Action'}]"
10810404,18223325,68.16079666,103,7.233956003,Movie 943,"[{'id': 878, 'name': 'Science Fiction'}]"
87205129,172419243,59.68432315,166,5.935379401,Movie 944,"[{'id': 27, 'name': 'Horror'}]"
7292518,13436600,15.68767339,145,5.297624294,Movie 945,"[{'id': 18, 'name': 'Drama'}]"
42142200,111059025,18.03651721,117,4.332493129,Movie 946,"[{'id': 18, 'name': 'Drama'}]"
122160976,76196947,87.99815573,110,7.947758117,Movie 947,"[{'id': 878, 'name': 'Science Fiction'}]"
103855910,268290211,56.27687919,105,6.650100279,Movie 948,[]
115694229,301940132,87.12384546,108,5.666113177,Movie 949,"[{'id': 10749, 'name': 'Romance'}]"
65413145,79298396,37.78310462,146,8.66397544,Movie 950,[]
152765117,253151641,61.82560074,157,3.287032875,Movie 951,"[{'id': 18, 'name': 'Drama'}]"
197350488,315039705,52.84267819,104,8.101031671,Movie 952,"[{'id': 28, 'name': 'Action'}]"
67689168,70821456,32.59322549,127,8.985495558,Movie 953,"[{'id': 53, 'name': 'Thriller'}]"
131682380,196469073,47.52162183,144,8.321652665,Movie 954,"[{'id': 18, 'name': 'Drama'}]"
134541075,82200483,50.74659681,132,7.862619514,Movie 955,"[{'id': 35, 'name': 'Comedy'}]"
157637208,188306343,20.8763265,146,5.24583596,Movie 956,"[{'id': 16, 'name': 'Animation'}]"
183984073,467633318,32.18602687,169,4.387885094,Movie 957,"[{'id': 10749, 'name': 'Romance'}]"
169239170,205017304,79.3495653,97,7.409103123,Movie 958,"[{'id': 35, 'name': 'Comedy'}]"
103318312,262998485,91.66303571,88,4.827452198,Movie 959,[]
181741265,332404530,36.61961526,117,4.056238093,Movie 960,"[{'id': 35, 'name': 'Comedy'}]"
105884334,285851351,31.39025594,166,7.719155323,Movie 961,"[{'id': 10749, 'name': 'Romance'}]"
94198563,182457801,20.32451929,100,4.875261913,Movie 962,"[{'id': 35, 'name': 'Comedy'}]"
160371374,92080521,68.1706257,144,8.486650377,Movie 963,"[{'id': 16, 'name': 'Animation'}]"
105544289,230989008,32.98687046,100,8.043795869,Movie 964,"[{'id': 12, 'name': 'Adventure'}]"
104231399,63803574,98.78720437,106,8.085841977,Movie 965,"[{'id': 878, 'name': 'Science Fiction'}]"
9411883,15308357,33.2427954,149,7.629418356,Movie 966,"[{'id': 53, 'name': 'Thriller'}]"
12082322,34115242,40.01946863,123,8.285288543,Movie 967,"[{'id': 10749, 'name': 'Romance'}]"
17203305,15706786,60.73008542,179,7.834481353,Movie 968,"[{'id': 35, 'name': 'Comedy'}]"
146066408,215401339,80.36674503,107,6.615068181,Movie 969,"[{'id': 27, 'name': 'Horror'}]"
108145828,251401282,47.48234787,124,4.774936311,Movie 970,"[{'id': 28, 'name': 'Action'}]"
106859763,289124732,42.84294735,96,8.329255159,Movie 971,"[{'id': 27, 'name': 'Horror'}]"
90838873,197788702,99.56814553,119,8.043621737,Movie 972,"[{'id': 35, 'name': 'Comedy'}]"
194510719,222799022,2.038870473,82,5.837275933,Movie 973,"[{'id': 28, 'name': 'Action'}]"
36555041,79928314,89.6114636,155,3.234472116,Movie 974,"[{'id': 12, 'name': 'Adventure'}]"
188246519,233768123,15.76494177,155,6.831262364,Movie 975,"[{'id': 10749, 'name': 'Romance'}]"
77658629,178309887,78.80660234,145,3.303581122,Movie 976,"[{'id': 10749, 'name': 'Romance'}]"
186863908,539117850,62.17522442,125,8.557679771,Movie 977,"[{'id': 16, 'name': 'Animation'}]"
33359860,76843891,34.84288126,165,8.76978754,Movie 978,"[{'id': 53, 'name': 'Thriller'}]"
169716949,450972090,87.5136206,166,4.136940875,Movie 979,"[{'id': 18, 'name': 'Drama'}]"
163490644,82605218,2.27781557,109,7.058336268,Movie 980,"[{'id': 878, 'name': 'Science Fiction'}]"
120654085,276772062,23.44237456,148,3.553614027,Movie 981,"[{'id': 12, 'name': 'Adventure'}]"
154250307,397035491,57.12238683,88,7.377101571,Movie 982,"[{'id': 28, 'name': 'Action'}]"
165572509,99574784,35.80268374,164,5.083725997,Movie 983,"[{'id': 12, 'name': 'Adventure'}]"
110039037,294793954,61.42737204,90,7.08630067,Movie 984,"[{'id': 16, 'name': 'Animation'}]"
151732605,173238512,3.386909147,148,5.237259055,Movie 985,"[{'id': 10749, 'name': 'Romance'}]"
94481782,204385849,12.52943412,178,3.873405059,Movie 986,"[{'id': 53, 'name': 'Thriller'}]"
129050312,322740273,13.58252778,170,5.436659883,Movie 987,"[{'id': 28, 'name': 'Action'}]"
77165878,166420661,19.73908095,145,3.67604116,Movie 988,"[{'id': 12, 'name': 'Adventure'}]"
106275634,77656878,46.47381264,167,6.46129965,Movie 989,"[{'id': 10749, 'name': 'Romance'}]"
79350878,157972029,75.46074125,110,3.245709193,Movie 990,"[{'id': 10749, 'name': 'Romance'}]"
153028199,286768592,90.64834495,112,6.163918078,Movie 991,"[{'id': 27, 'name': 'Horror'}]"
41636644,114534212,83.7018805,118,8.318211883,Movie 992,"[{'id': 18, 'name': 'Drama'}]"
193752163,292681886,20.49189931,173,8.027239621,Movie 993,"[{'id': 12, 'name': 'Adventure'}]"
93815365,122213533,44.67390467,125,8.296690198,Movie 994,"[{'id': 878, 'name': 'Science Fiction'}]"
99164033,235477581,20.74174818,116,8.532292813,Movie 995,"[{'id': 12, 'name': 'Adventure'}]"
58975251,90331702,27.18270985,171,3.627167327,Movie 996,"[{'id': 18, 'name': 'Drama'}]"
138311963,292563057,50.85115117,139,3.772483217,Movie 997,"[{'id': 878, 'name': 'Science Fiction'}]"
183087754,387436614,7.742793448,110,6.342040838,Movie 998,"[{'id': 18, 'name': 'Drama'}]"
23763342,64638610,22.59925863,90,8.363836011,Movie 999,"[{'id': 28, 'name': 'Action'}]"
20636869,41206276,93.60243797,166,8.846096739,Movie 1000,"[{'id': 16, 'name': 'Animation'}]"
162349749,284986155,47.14551297,81,3.277571504,Movie 1001,"[{'id': 53, 'name': 'Thriller'}]"
34942384,29602430,45.09326607,106,5.134644505,Movie 1002,"[{'id': 18, 'name': 'Drama'}]"
198085687,156357751,2.44214832,178,4.277365528,Movie 1003,"[{'id': 27, 'name': 'Horror'}]"
153025061,135550197,25.49257496,81,7.535795094,Movie 1004,"[{'id': 878, 'name': 'Science Fiction'}]"
188446194,175183577,86.76295116,100,6.841163211,Movie 1005,"[{'id': 10749, 'name': 'Romance'}]"
36912253,77319828,17.2982144,137,3.719328189,Movie 1006,[]
133960449,315135676,42.09736901,84,5.901132404,Movie 1007,"[{'id': 27, 'name': 'Horror'}]"
151481610,276450727,2.418759681,131,7.112643134,Movie 1008,"[{'id': 878, 'name': 'Science Fiction'}]"
40138695,103258572,48.35521269,124,7.674032364,Movie 1009,"[{'id': 16, 'name': 'Animation'}]"
169016921,503359106,3.081089566,164,3.120316259,Movie 1010,"[{'id': 18, 'name': 'Drama'}]"
129759218,330890102,82.14134575,172,8.342817444,Movie 1011,"[{'id': 10749, 'name': 'Romance'}]"
113023724,252857346,82.66052298,99,6.415688298,Movie 1012,"[{'id': 16, 'name': 'Animation'}]"
84721515,155144728,78.98647664,140,7.87145469,Movie 1013,"[{'id': 16, 'name': 'Animation'}]"
76495044,124085110,29.05304282,117,7.84762818,Movie 1014,"[{'id': 12, 'name': 'Adventure'}]"
131971033,93828890,83.8864846,99,4.139115962,Movie 1015,"[{'id': 18, 'name': 'Drama'}]"
49014453,73444328,54.75681513,104,3.661032722,Movie 1016,"[{'id': 35, 'name': 'Comedy'}]"
101727619,282328383,38.00700278,81,7.327723614,Movie 1017,"[{'id': 16, 'name': 'Animation'}]"
52569363,132477768,62.90766601,111,3.938561513,Movie 1018,"[{'id': 878, 'name': 'Science Fiction'}]"
33686304,35038081,2.22176356,105,8.099624948,Movie 1019,"[{'id': 878, 'name': 'Science Fiction'}]"
129161931,215250871,15.15312688,149,7.357136903,Movie 1020,"[{'id': 35, 'name': 'Comedy'}]"
85740096,217934862,74.48706028,120,8.050952186,Movie 1021,[]
77362381,51713764,25.17199926,146,4.794076078,Movie 1022,"[{'id': 12, 'name': 'Adventure'}]"
166916991,245114507,60.20290262,176,4.899588362,Movie 1023,"[{'id': 18, 'name': 'Drama'}]"
107472997,282611325,39.12515768,80,7.027329338,Movie 1024,"[{'id': 16, 'name': 'Animation'}]"
81480036,123014049,85.6257721,130,3.18867573,Movie 1025,"[{'id': 10749, 'name': 'Romance'}]"
27216317,18889120,95.28911529,84,7.358980478,Movie 1026,"[{'id': 16, 'name': 'Animation'}]"
127111882,235962352,88.47290811,92,8.014698425,Movie 1027,"[{'id': 878, 'name': 'Science Fiction'}]"
188432803,500167785,27.79137947,98,5.49098152,Movie 1028,"[{'id': 28, 'name': 'Action'}]"
35970444,71067304,20.22212404,91,7.589272981,Movie 1029,"[{'id': 28, 'name': 'Action'}]"
140970538,150231988,47.96905447,127,4.047665502,Movie 1030,"[{'id': 27, 'name': 'Horror'}]"
135789378,198333836,1.726080933,104,4.933562363,Movie 1031,"[{'id': 53, 'name': 'Thriller'}]"
104527089,169888756,3.555129893,136,8.845829779,Movie 1032,"[{'id': 10749, 'name': 'Romance'}]"
73017911,142251003,55.77577332,114,8.917969041,Movie 1033,"[{'id': 27, 'name': 'Horror'}]"
41435721,99378503,52.52449101,155,6.075630318,Movie 1034,"[{'id': 18, 'name': 'Drama'}]"
4757974,3555082,99.46361691,173,8.605618749,Movie 1035,"[{'id': 16, 'name': 'Animation'}]"
62119361,169221220,20.9823417,84,6.136384068,Movie 1036,"[{'id': 35, 'name': 'Comedy'}]"
43321932,22994166,26.55228899,177,4.749528769,Movie 1037,"[{'id': 53, 'name': 'Thriller'}]"
109955219,156700573,12.24052359,101,4.601395729,Movie 1038,"[{'id': 28, 'name': 'Action'}]"
20931456,11900595,91.83675796,156,8.577034232,Movie 1039,"[{'id': 27, 'name': 'Horror'}]"
60376958,89504949,78.0033132,136,4.034678334,Movie 1040,"[{'id': 878, 'name': 'Science Fiction'}]"
12643208,22941499,82.41157203,126,6.477794749,Movie 1041,[]
44928336,79936651,90.37361501,133,6.333150408,Movie 1042,"[{'id': 878, 'name': 'Science Fiction'}]"
143329802,131013596,52.96509869,82,7.437730108,Movie 1043,"[{'id': 10749, 'name': 'Romance'}]"
154185166,326001602,45.66812595,132,5.995457445,Movie 1044,"[{'id': 53, 'name': 'Thriller'}]"
147356119,90174006,33.70875589,163,4.633713964,Movie 1045,"[{'id': 16, 'name': 'Animation'}]"
188268645,452742234,59.33224682,110,4.016378998,Movie 1046,"[{'id': 27, 'name': 'Horror'}]"
159230518,456451967,45.97356128,148,6.724912821,Movie 1047,"[{'id': 16, 'name': 'Animation'}]"
191221730,258038822,45.70499307,167,7.313944541,Movie 1048,"[{'id': 12, 'name': 'Adventure'}]"
157200541,281876047,93.75585851,112,6.417127672,Movie 1049,"[{'id': 10749, 'name': 'Romance'}]"
190834334,276189893,98.41911991,151,7.430107663,Movie 1050,"[{'id': 10749, 'name': 'Romance'}]"
165185668,85363984,79.85195454,167,3.849127215,Movie 1051,"[{'id': 27, 'name': 'Horror'}]"
78822269,115449894,75.91905093,129,8.29482117,Movie 1052,"[{'id': 12, 'name': 'Adventure'}]"
119227179,295600022,68.37525802,163,6.49437305,Movie 1053,"[{'id': 18, 'name': 'Drama'}]"
144959985,288466326,17.44141038,95,3.761063561,Movie 1054,"[{'id': 12, 'name': 'Adventure'}]"
187261879,141036244,6.851476267,155,5.771551225,Movie 1055,"[{'id': 18, 'name': 'Drama'}]"
4609736,12067591,69.3819052,156,8.068750427,Movie 1056,"[{'id': 10749, 'name': 'Romance'}]"
76169697,139216373,73.149836,118,8.385373161,Movie 1057,[]
19161634,49902804,5.650326119,168,4.58789703,Movie 1058,"[{'id': 18, 'name': 'Drama'}]"
18163810,35429488,92.87712327,125,7.267594948,Movie 1059,"[{'id': 28, 'name': 'Action'}]"
147443583,280027965,10.02292331,175,3.599911485,Movie 1060,"[{'id': 12, 'name': 'Adventure'}]"
52424149,40007382,29.30415284,167,3.201275228,Movie 1061,"[{'id': 35, 'name': 'Comedy'}]"
126966143,116605621,67.56659147,126,6.362393723,Movie 1062,"[{'id': 35, 'name': 'Comedy'}]"
136353692,399524927,17.81738685,123,7.168965476,Movie 1063,"[{'id': 27, 'name': 'Horror'}]"
64446855,69036558,6.486172956,88,7.774720387,Movie 1064,[]
67318090,198159569,33.78350243,166,5.041297431,Movie 1065,"[{'id': 18, 'name': 'Drama'}]"
195421608,357578895,76.83118591,129,3.039152463,Movie 1066,"[{'id': 27, 'name': 'Horror'}]"
3155748,2649164,41.95418922,156,5.877115423,Movie 1067,"[{'id': 28, 'name': 'Action'}]"
61676365,46149679,65.64431927,139,3.095121272,Movie 1068,"[{'id': 28, 'name': 'Action'}]"
167026013,170727338,58.38229063,175,3.551907064,Movie 1069,[]
55256930,155498157,3.199629721,94,4.960134135,Movie 1070,"[{'id': 35, 'name': 'Comedy'}]"
169645332,260469296,98.86545872,115,5.623032297,Movie 1071,"[{'id': 16, 'name': 'Animation'}]"
9910852,14753152,5.101380793,142,4.676816647,Movie 1072,"[{'id': 16, 'name': 'Animation'}]"
173645754,222790220,96.81247103,148,6.491191599,Movie 1073,"[{'id': 878, 'name': 'Science Fiction'}]"
38617741,33506861,55.43655366,165,3.332098735,Movie 1074,"[{'id': 28, 'name': 'Action'}]"
100065241,172074989,96.35274368,159,3.867478261,Movie 1075,"[{'id': 18, 'name': 'Drama'}]"
142158973,117298134,12.36060634,120,7.171550405,Movie 1076,"[{'id': 18, 'name': 'Drama'}]"
199987907,517708813,49.5504434,153,3.852845122,Movie 1077,"[{'id': 16, 'name': 'Animation'}]"
16876696,24066041,17.78090509,103,6.838651209,Movie 1078,"[{'id': 35, 'name': 'Comedy'}]"
10451244,15018530,6.046512825,161,3.328107725,Movie 1079,"[{'id': 27, 'name': 'Horror'}]"
111838825,188450217,62.13538239,128,5.444293675,Movie 1080,"[{'id': 16, 'name': 'Animation'}]"
75926168,122265372,21.57055868,97,4.064456821,Movie 1081,"[{'id': 27, 'name': 'Horror'}]"
18606951,55581659,59.18200481,86,3.657817695,Movie 1082,"[{'id': 12, 'name': 'Adventure'}]"
63056263,117502370,12.12408371,83,6.402196701,Movie 1083,"[{'id': 16, 'name': 'Animation'}]"
8021862,5779785,33.86666067,169,8.570014632,Movie 1084,"[{'id': 53, 'name': 'Thriller'}]"
113882279,229722576,78.38162325,148,3.328722288,Movie 1085,[]
9351245,8219377,44.26810066,139,5.529325489,Movie 1086,"[{'id': 35, 'name': 'Comedy'}]"
106945887,61744578,63.14679607,134,7.245212626,Movie 1087,"[{'id': 35, 'name': 'Comedy'}]"
109146354,319455593,65.09833613,95,5.77612699,Movie 1088,"[{'id': 12, 'name': 'Adventure'}]"
171858336,418276934,84.53174935,178,7.838975677,Movie 1089,"[{'id': 16, 'name': 'Animation'}]"
6345854,18721998,33.16735665,169,4.077871895,Movie 1090,"[{'id': 10749, 'name': 'Romance'}]"
12683982,21495495,69.0422607,161,8.75756523,Movie 1091,"[{'id': 18, 'name': 'Drama'}]"
65365536,119661015,96.1999649,108,5.310975767,Movie 1092,"[{'id': 27, 'name': 'Horror'}]"
193039576,177759024,73.2940901,102,5.049417798,Movie 1093,"[{'id': 28, 'name': 'Action'}]"
185092816,206798385,49.4971772,93,8.247634767,Movie 1094,"[{'id': 18, 'name': 'Drama'}]"
106546976,276635695,63.441027,158,6.383202191,Movie 1095,"[{'id': 53, 'name': 'Thriller'}]"
71790126,99821594,74.22860688,128,6.098666051,Movie 1096,"[{'id': 878, 'name': 'Science Fiction'}]"
39187510,100595805,61.6153008,112,7.361867517,Movie 1097,"[{'id': 35, 'name': 'Comedy'}]"
137826817,313216170,2.650905535,104,6.47900543,Movie 1098,"[{'id': 878, 'name': 'Science Fiction'}]"
188058125,177325142,20.28257627,100,3.975093869,Movie 1099,"[{'id': 878, 'name': 'Science Fiction'}]"
18691444,33057985,81.2363535,96,7.045185737,Movie 1100,"[{'id': 878, 'name': 'Science Fiction'}]"
136171687,298688279,27.99241408,102,3.800813276,Movie 1101,[]
179350183,195060010,73.42464984,136,7.835146232,Movie 1102,"[{'id': 27, 'name': 'Horror'}]"
185036390,476787203,37.83990131,160,8.938419586,Movie 1103,"[{'id': 35, 'name': 'Comedy'}]"
11016389,20513278,52.66654849,137,5.26432575,Movie 1104,[]
88255618,80586657,7.729356682,93,5.668535389,Movie 1105,"[{'id': 12, 'name': 'Adventure'}]"
12630982,24724655,18.94133054,172,3.278601933,Movie 1106,"[{'id': 10749, 'name': 'Romance'}]"
185894642,557550920,95.76249939,99,3.082399128,Movie 1107,"[{'id': 16, 'name': 'Animation'}]"
97231367,85204209,89.12366729,109,8.528516009,Movie 1108,"[{'id': 53, 'name': 'Thriller'}]"
27704425,70421665,65.57523598,98,3.771744363,Movie 1109,"[{'id': 10749, 'name': 'Romance'}]"
62298111,63436453,46.50481514,132,5.674672485,Movie 1110,"[{'id': 10749, 'name': 'Romance'}]"
180232243,442645130,67.900368,135,7.892127743,Movie 1111,"[{'id': 878, 'name': 'Science Fiction'}]"
190086734,444127162,62.24241862,156,8.33591256,Movie 1112,"[{'id': 27, 'name': 'Horror'}]"
16586926,20753951,57.2866733,161,6.116386112,Movie 1113,"[{'id': 10749, 'name': 'Romance'}]"
144714291,190235299,6.858530114,102,6.39019515,Movie 1114,"[{'id': 53, 'name': 'Thriller'}]"
82143014,203821746,63.64745846,141,7.018103835,Movie 1115,"[{'id': 878, 'name': 'Science Fiction'}]"
